target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENSMUST00000165721.8	1.46330556614589e-06	0.00508764739793179	6.51240591445114	1.35219245740616	2.56305577666563	13.4512471109544	0.649422851790063	0.260349488936048	2.0932138110091	2.0932138110091
ENSMUST00000144480.8	3.12987250298882e-06	0.00854027745748363	1.05881336360331	0.227110444917952	6.68652197347743	0.394191940568369	0.0124222865971867	0.0599104870089128	0.0649464446890582	0.0649464446890582
ENSMUST00000222958.2	3.21041312465022e-06	0.00854027745748363	6.168058467229	1.32450519618134	2.39088214701874	11.4729553110524	0.392076073390714	-0.317736405258462	2.23939494867633	2.23939494867633
ENSMUST00000030439.15	3.26306265781433e-06	0.00854027745748363	1.18902297870523	0.255510112364208	6.32601752188034	0.502475194191162	0.00572566488340073	0.0922024613971542	0.0774908314878447	0.0922024613971542
ENSMUST00000215721.2	3.38264756964139e-06	0.00854027745748363	0.986104038466486	0.212243274828196	7.1799369971766	0.34577700165573	0.000917715386484722	0.066653096178211	0.0542423969227007	0.066653096178211
ENSMUST00000058804.10	3.57287068426561e-06	0.00854027745748363	-0.97291926574334	0.20991624053637	6.75374395932296	0.32914291441341	0.00295176990047612	0.0535124114958277	0.0631454721609088	0.0631454721609088
ENSMUST00000027377.9	4.62101466560547e-06	0.0103959238756518	-1.53831577071899	0.33578173114934	5.38204588273437	0.833853869762768	0.0176768815907961	0.137234676696627	0.151447174869675	0.151447174869675
ENSMUST00000153712.8	5.45613726144972e-06	0.0108059739703187	-6.24469638260505	1.37353595607004	2.43501918336694	11.7937533978202	0.626332321926817	-0.50772791624673	2.20356921199904	2.20356921199904
ENSMUST00000108277.3	5.69208659698123e-06	0.0108059739703187	-6.3446705543723	1.3982697464063	2.47918859975977	12.1105822732039	0.76623204246128	-0.72357086727603	2.16650538311142	2.16650538311142
ENSMUST00000182571.4	5.85115823159316e-06	0.0108059739703187	5.88759777713117	1.29920360024601	2.25065170800564	10.4430104962588	0.187710507664807	-0.132875231821261	2.34418448467347	2.34418448467347
ENSMUST00000030763.13	6.08925678371129e-06	0.0108059739703187	-0.938130209593615	0.207401059764442	7.37513796238679	0.315644726555344	0.00356626699120691	0.0609565323959135	0.0513959726619253	0.0609565323959135
ENSMUST00000104955.4	6.21601326570825e-06	0.0108059739703187	0.92122985988803	0.203861280591042	6.83559571185399	0.267116994017678	0.00121732824662678	0.0144297437444748	0.0611218043397027	0.0611218043397027
ENSMUST00000132435.2	7.57027794395268e-06	0.0125880556507161	0.873356219688091	0.195076650086235	7.3426914587297	0.273164363338313	0.00526165198107757	0.0501621447663611	0.0518206971322232	0.0518206971322232
ENSMUST00000153166.8	8.36262821427871e-06	0.0133261965022954	0.88201791960369	0.197953444217145	7.38661500798606	0.273024824886221	0.00752814689110852	0.0420195302784094	0.0512502022250371	0.0512502022250371
ENSMUST00000040880.9	1.00869414773576e-05	0.0154310030720616	0.922567817758646	0.208947875457714	8.02309834563438	0.307730471099137	0.000315184347120574	0.0651736376403177	0.0465088954697585	0.0651736376403177
ENSMUST00000190785.7	1.13534483441931e-05	0.0167004858432179	-6.20875676096386	1.41440892133086	2.41123221546396	11.6492190729562	0.777794022838388	-0.672017875448507	2.22303487227211	2.22303487227211
ENSMUST00000098252.5	1.52756251843124e-05	0.021179010613279	1.15661542832018	0.2674455718459	7.75819694563362	0.485478810157432	0.0595719978358802	0.045616796475308	0.0477187030140906	0.0477187030140906
ENSMUST00000052927.11	1.58579696714921e-05	0.021179010613279	6.27614270699942	1.45401556308249	2.44495281437181	11.831717701983	0.975906821046392	-0.957497423050911	2.19533506548273	2.19533506548273
ENSMUST00000025986.15	1.60593883588728e-05	0.021179010613279	1.44797411277042	0.335673969321805	5.30504300894693	0.742848724102863	0.0072958557870715	0.135029162621527	0.161719664733313	0.161719664733313
ENSMUST00000042824.13	1.82398796757711e-05	0.0232528066066622	-0.851101263967931	0.198604187775486	7.26602770451709	0.264644356540695	0.000772295777910596	0.0583931393250302	0.0528997755523382	0.0583931393250302
ENSMUST00000099678.5	2.06732098220868e-05	0.0255047390208293	-1.14104590945396	0.268008872790816	5.91763501019784	0.47679023731801	0.00287891654837207	0.104864217293534	0.100836234734706	0.104864217293534
ENSMUST00000225550.2	2.53741723505941e-05	0.0294921506878564	1.09521534480578	0.260056869487311	6.4586770727176	0.44100448589046	0.0128883806779776	0.0885559823733331	0.072213474732607	0.0885559823733331
ENSMUST00000113229.8	2.54778598292267e-05	0.0294921506878564	-1.42189935763467	0.337701250732122	5.29072937770918	0.681032785386648	0.00731667954142606	0.0858001334761822	0.163746522577634	0.163746522577634
ENSMUST00000236216.2	2.62186723333015e-05	0.0294921506878564	-0.964847491872361	0.229504556049528	6.33607509582033	0.304642141899219	0.00195007804464293	0.0297535933647365	0.0770584338265933	0.0770584338265933
ENSMUST00000047793.6	3.38487664827083e-05	0.0369870306894623	1.3670388568404	0.329733043325871	5.3698790878054	0.691107226666584	0.00879807514278952	0.154287744648621	0.153002676478701	0.154287744648621
ENSMUST00000141971.8	3.51204359959591e-05	0.0373105854073738	5.27223666596386	1.27427550064082	3.1405317682776	10.1065346788376	0.895596409369079	1.31389214095283	1.54007066793104	1.54007066793104
ENSMUST00000095078.3	3.80075919691852e-05	0.0392557031952844	-0.860678225461006	0.208939543759195	6.97502764482443	0.253981386017154	0.0074494841102909	0.0322396204926362	0.0580341153091597	0.0580341153091597
ENSMUST00000144585.9	3.90042285637549e-05	0.0392557031952844	0.769802864239199	0.187149682354678	8.22378136080687	0.219025593341983	0.00626231960419468	0.0452960034017059	0.0462751858039906	0.0462751858039906
ENSMUST00000231884.2	4.01379454171042e-05	0.0393609159609525	0.856142972789787	0.208475484813395	6.74054592832076	0.257462161020267	0.0017044293486901	0.0452554757301431	0.0634886123035801	0.0634886123035801
ENSMUST00000128876.8	4.51319628672383e-05	0.0431517979964382	-5.41908296912295	1.32836821461998	2.01639430400153	8.83539163432141	0.153276229841413	-0.121459271779033	2.49356694057762	2.49356694057762
ENSMUST00000113358.10	4.91615172398935e-05	0.0458581030936519	-1.81246819009635	0.446467160077564	5.46890433421751	1.22471179206661	0.0150133915062259	0.283985996035362	0.141011817858915	0.283985996035362
ENSMUST00000116445.9	5.33572369935126e-05	0.0485868459242117	5.61219498709599	1.38901530144272	2.11295031298805	9.70708087728806	0.458110342154091	-0.13553396048854	2.43593491930893	2.43593491930893
ENSMUST00000216821.2	5.82237863374334e-05	0.0517853188017475	5.41556285263717	1.34718972086767	2.01463424575864	8.82617325467955	0.227818266693051	-0.193222077417471	2.49456194932421	2.49456194932421
ENSMUST00000080368.13	6.13412248415008e-05	0.0533180714559818	-0.824780758408105	0.205804622986742	6.8767986081338	0.254905641243332	0.00128142796684571	0.0622518862972269	0.0601657378814636	0.0622518862972269
ENSMUST00000020986.15	7.33372740268733e-05	0.0623285343368393	-0.81444266553137	0.205398104445351	7.88330109508276	0.249621114203045	0.000409343889506047	0.0628732280751092	0.0470176238147791	0.0628732280751092
ENSMUST00000065438.13	7.71551424263765e-05	0.0641477917847123	-0.918641349148302	0.23238686822226	6.52823275132288	0.317974966336083	0.0017871164355668	0.0792183683476581	0.0697797984098207	0.0792183683476581
ENSMUST00000117634.2	8.00231192036707e-05	0.0651166849775401	-1.87694642051944	0.475859277270014	7.14031568442522	1.32860882176695	0.0022462836939812	0.337416793951929	0.0549085349118569	0.337416793951929
ENSMUST00000112751.2	8.43449649224221e-05	0.0671868947419419	-0.921854632114259	0.23446679134437	6.26695411589725	0.293050061143599	0.00231385422611645	0.0453177361719395	0.0801481601388702	0.0801481601388702
ENSMUST00000114134.9	8.60807384587567e-05	0.0671868947419419	-1.08377180425723	0.27599309134867	6.15032684117824	0.440693824069711	0.0282097230480578	0.0821970606504688	0.0860485566602352	0.0860485566602352
ENSMUST00000151528.8	9.5359289279158e-05	0.072940320369628	-6.10091799928489	1.56349357109194	2.35738106738101	11.4282556374546	1.4010616056266	-1.07369222155765	2.26570661464213	2.26570661464213
ENSMUST00000030454.6	9.74983888141018e-05	0.0731142329450064	1.22564630913543	0.314531641638009	7.38514540703376	0.569378846838993	0.00622928856330283	0.142165941823948	0.0512687383336654	0.142165941823948
ENSMUST00000172753.2	0.000100178371491122	0.0736792657245763	1.93148548615854	0.49650547922245	5.27501638251563	1.41501208404983	0.0142240212032633	0.355552515143609	0.166016622556288	0.355552515143609
ENSMUST00000229619.2	0.000102741077868606	0.0737884829505533	1.70934045700735	0.440095052851255	4.79078212725818	1.04912783650432	0.0161051902356125	0.199612806158997	0.274420293080611	0.274420293080611
ENSMUST00000067795.13	0.000106558244301568	0.0737884829505533	-1.00535317999327	0.259435817658433	5.97394971909397	0.355531678614349	0.00404055086002993	0.0613484162119397	0.0969198643661195	0.0969198643661195
ENSMUST00000004156.10	0.000107161570137921	0.0737884829505533	1.08804402731662	0.280874218296306	6.41419591459296	0.449820333418082	0.00768966215723048	0.110645827598111	0.0738843941904144	0.110645827598111
ENSMUST00000027512.13	0.000108044320701555	0.0737884829505533	5.67192430957519	1.46494046349802	2.14362699643837	10.5629340569493	0.802651714925402	0.336993841180013	2.41642412746527	2.41642412746527
ENSMUST00000027040.13	0.000113566176460483	0.076198919626863	-0.962299379865848	0.249325277175289	6.26511110055954	0.325062855762421	0.0130101936380338	0.0460608398811695	0.0802344471197685	0.0802344471197685
ENSMUST00000031822.13	0.000117038731461	0.077174935943551	-4.83385163764221	1.25481342622638	2.34963825441868	7.57364408309024	0.0901617654606605	0.614597717876038	2.27167333649632	2.27167333649632
ENSMUST00000028595.8	0.000122554711231179	0.079442456458245	1.40907788879455	0.366855772649723	5.39739954647766	0.757149938518621	0.00573594398187056	0.196138792907767	0.149518514842818	0.196138792907767
ENSMUST00000065408.16	0.000129142958937541	0.0823178744094378	-6.16400620836132	1.61020523900027	2.39278793775838	11.4520845039669	1.65126673473806	-1.58427580604821	2.2378746328178	2.2378746328178
ENSMUST00000060947.14	0.000135375870268894	0.084876232105473	-6.00511873613101	1.57347564437037	2.32776059022351	11.032672394214	1.42544759135223	-1.15765123672164	2.28829081378789	2.28829081378789
ENSMUST00000131155.8	0.000140431125779982	0.0862766643581952	5.06495883120228	1.33029064122297	1.8393322350412	7.71018675110702	0.0716517864381689	-0.0540963332196333	2.58285799874996	2.58285799874996
ENSMUST00000076587.6	0.000142121319246079	0.0862766643581952	0.783479605152479	0.205937840362088	9.6440489701342	0.235044560418567	0.000154085507869428	0.0634615056316318	0.0634296522740328	0.0634615056316318
ENSMUST00000152882.2	0.000144882545019313	0.086578639597869	-4.09407873564225	1.0774796323561	3.04031296013985	6.01328101396976	0.10382015505321	1.12722585229472	1.63762338216016	1.63762338216016
ENSMUST00000071926.5	0.000191312836373988	0.112565529648049	0.906673614024979	0.24306171607328	6.20196359564025	0.265492031124001	0.00529629791553254	0.0182973501010493	0.083322198815199	0.083322198815199
ENSMUST00000215295.2	0.000203472935489928	0.116407753309073	-1.04296647599164	0.280769983098186	7.73948863744542	0.420931861103469	0.000748748026760499	0.117498927086673	0.0478439034081771	0.117498927086673
ENSMUST00000159162.2	0.000203930434611266	0.116407753309073	-1.26821786448482	0.34146060489882	5.86033483367446	0.622427379176973	0.0230262743612542	0.151866742685548	0.105016710719315	0.151866742685548
ENSMUST00000064664.10	0.000207661697530329	0.116794435618344	0.97820424074193	0.263701821416583	5.92097255351548	0.295091633379359	0.00370894391742975	0.00632427157970705	0.100599032010205	0.100599032010205
ENSMUST00000048678.7	0.000213939128976236	0.118502049912472	1.95679285964536	0.528582721800194	5.49606051841481	1.48399112121056	0.0516596887049102	0.367439851973641	0.137972840562419	0.367439851973641
ENSMUST00000190080.9	0.000217360716104377	0.118502049912472	-1.85550507679028	0.501767929243226	4.5945755084626	1.17019208436697	0.0286193094088019	0.143033637301977	0.349037272816751	0.349037272816751
ENSMUST00000167387.8	0.000219993346680232	0.118502049912472	0.773602999484785	0.209371792647239	7.51382671554527	0.232142337311139	0.00419400269407345	0.0615608186404041	0.049786658626206	0.0615608186404041
ENSMUST00000228160.2	0.000227015234203826	0.119644217553514	4.97898764136098	1.35045889896784	1.79634664012054	7.77741537386165	0.134563881151126	0.290836111366429	2.60104497555102	2.60104497555102
ENSMUST00000021676.12	0.000228370450553184	0.119644217553514	0.705213923272582	0.191354975332661	7.24227131422242	0.191304391442232	0.00166889696751902	0.0509640882437042	0.0532561929093261	0.0532561929093261
ENSMUST00000117360.8	0.000237595281836324	0.122795020997706	1.47204135245683	0.400525724591809	5.14857694020472	0.830567887352305	0.0544621156144123	0.171158089822373	0.186169168475278	0.186169168475278
ENSMUST00000025117.14	0.000249004188573385	0.124611915517828	-1.16578278353038	0.318234522572193	6.27922819967355	0.529242703140852	0.0274259299737204	0.124483887061407	0.0795788321974612	0.124483887061407
ENSMUST00000008893.9	0.000251029163767559	0.124611915517828	0.766137868732506	0.209258238046577	7.08701980791211	0.21873604809576	0.00982936134894141	0.0434779860560135	0.0558541539365953	0.0558541539365953
ENSMUST00000162993.8	0.000252996360370817	0.124611915517828	-4.85081456528447	1.32564618777987	1.73226010208229	7.09150279177283	0.0105564543465235	0.0299213053285495	2.62545026841644	2.62545026841644
ENSMUST00000151243.2	0.000259363850989277	0.124611915517828	-5.2467135149738	1.436341282952	1.93020957692696	8.51552223000879	0.554793841771698	-0.233392069838998	2.5398205798966	2.5398205798966
ENSMUST00000039990.6	0.000260027587166394	0.124611915517828	1.09409314485848	0.299572953534761	5.57152347945138	0.421310772480852	0.00458847665232301	0.073160060338875	0.130027455081987	0.130027455081987
ENSMUST00000101339.8	0.000260660301776081	0.124611915517828	-1.31041049568543	0.358863982856016	5.15079306940716	0.592132289888024	0.0073904251828737	0.0888340619762041	0.18578461210405	0.18578461210405
ENSMUST00000096385.11	0.000269259844875078	0.127133861324041	-1.25398039627225	0.344196650592241	5.7843510738735	0.613905651405237	0.00586289823828892	0.171844103180087	0.110905443002834	0.171844103180087
ENSMUST00000020706.5	0.000286568546730283	0.130104920839276	-0.926656717863567	0.255478023395612	7.19398072255684	0.335930626354258	0.00102049888887694	0.0968830317683161	0.0540136788122778	0.0968830317683161
ENSMUST00000084535.6	0.000289005984527405	0.130104920839276	-0.952189205797979	0.26267577018788	5.92296571835877	0.340119527147442	0.00304014783722444	0.082110154732759	0.100457692528469	0.100457692528469
ENSMUST00000162300.8	0.000289347844208737	0.130104920839276	-1.21242934515603	0.334495135199689	5.32724670043468	0.565471460888389	0.00917979810419014	0.146415184132996	0.158650695104198	0.158650695104198
ENSMUST00000025702.14	0.000295066958983654	0.130104920839276	0.829859115690372	0.229268638074304	7.58868975645903	0.269676775653657	0.000584303764054768	0.0782618588426145	0.0490519110368465	0.0782618588426145
ENSMUST00000237208.2	0.000295606764131294	0.130104920839276	4.86322460009701	1.34375894059898	1.73846511948856	7.19927813144067	0.0852999195454263	0.0446901781346367	2.62323221611412	2.62323221611412
ENSMUST00000065927.6	0.000295963606040449	0.130104920839276	0.725458509785028	0.200468938005084	8.02369199016049	0.206112368951718	0.000323149766139215	0.0599585428911902	0.0465073443694154	0.0599585428911902
ENSMUST00000025714.9	0.00030023259199816	0.1304817668292	0.789348598749182	0.218347698595533	6.53505158706789	0.201231906052934	0.00196133614136273	0.0159268425445679	0.0695522400815856	0.0695522400815856
ENSMUST00000089645.13	0.000311246973757662	0.133748769790582	5.83750281823778	1.61894061269949	2.25208189555391	10.2275333297531	1.58827551539265	-1.58252353555149	2.34317754577906	2.34317754577906
ENSMUST00000067075.7	0.000318946164917035	0.134783573749178	0.88402721826537	0.245603711297178	6.6421655870678	0.306836656393739	0.00179218125115196	0.0886895932532691	0.0662116666365993	0.0886895932532691
ENSMUST00000219106.2	0.000320703496174015	0.134783573749178	0.900436317849541	0.250261918707017	6.79321758752334	0.318392902296633	0.00424838865972106	0.0896981532726555	0.0621478001936521	0.0896981532726555
ENSMUST00000114560.8	0.000328539418791715	0.135355104268684	-5.69939064863179	1.58682660919516	2.29890619194789	9.77597423085181	1.46738646678558	-1.42856384036262	2.30964156468911	2.30964156468911
ENSMUST00000048139.12	0.000329141709948688	0.135355104268684	0.766982332091484	0.213571904321843	6.8181847314433	0.231214119300937	0.00209844383868429	0.0663209936348033	0.0615379035765331	0.0663209936348033
ENSMUST00000226671.2	0.000339334383423099	0.138062164829962	0.79224373486737	0.22109588693847	6.52845034295694	0.241886053898568	0.00355257917312955	0.063436187411355	0.0697725076585337	0.0697725076585337
ENSMUST00000090806.5	0.000342954139254168	0.138066116376586	-4.65287811868543	1.2995097744019	2.32492743236128	7.84861088658912	0.242672349576888	1.44961321340639	2.29041613107223	2.29041613107223
ENSMUST00000197094.5	0.000361541240813104	0.143128191495293	1.00265200954826	0.281116833979247	6.83189565620067	0.396425324891166	0.00494030925790577	0.113599702261868	0.0612096122301107	0.113599702261868
ENSMUST00000128972.9	0.000363013062492963	0.143128191495293	5.05942914827149	1.41895255063616	1.8365673935758	7.73021983525119	0.436068834216316	-0.372477780044515	2.58407067721899	2.58407067721899
ENSMUST00000223939.2	0.000373250373687131	0.144732051118495	-4.96609055722789	1.39563226909411	1.7948951927819	7.71033966660218	0.320050185316465	0.0696036144657542	2.60163396048868	2.60163396048868
ENSMUST00000144211.2	0.000376017466396783	0.144732051118495	-1.03973655555662	0.292359113252102	5.69314685597566	0.426884252810089	0.00891368482845712	0.119297091823876	0.118574952321441	0.119297091823876
ENSMUST00000113458.8	0.000383721921320941	0.144732051118495	-0.730690778364433	0.205768497440964	6.8320418719096	0.206421732103194	0.0023048757778026	0.0555064092561318	0.0612061360308657	0.0612061360308657
ENSMUST00000114184.8	0.000385882867696433	0.144732051118495	4.91580759093068	1.3849081392614	1.76475661490539	7.42485733018315	0.263468850929902	-0.0443337898453232	2.61348698035883	2.61348698035883
ENSMUST00000050226.7	0.000386936623988677	0.144732051118495	1.42192562347167	0.400673700062045	5.93740803401447	0.799209040311283	0.00555996457376986	0.235249156308345	0.0994405425788618	0.235249156308345
ENSMUST00000046974.5	0.000389786933329978	0.144732051118495	1.09142957614189	0.307713331338681	5.834360132799	0.470990549043435	0.00784633292964891	0.134184908495674	0.106983043463915	0.134184908495674
ENSMUST00000005798.9	0.000399396929259856	0.146874380380223	0.650675421983014	0.183781594755227	7.50751305104337	0.146484975758262	0.000810672298284307	0.0235286081097524	0.0498528395578776	0.0498528395578776
ENSMUST00000076352.8	0.000410145432491004	0.149390591101128	1.26950465141014	0.359280055980162	7.35503924838282	0.638391208335725	0.00115613188470754	0.192467106052955	0.0516568559042103	0.192467106052955
ENSMUST00000086932.10	0.000422754878776392	0.151667442723814	1.01960144929266	0.289211249924087	6.5196789826258	0.395028959450583	0.0553967725937428	0.0485442584446042	0.0700679480302362	0.0700679480302362
ENSMUST00000237541.2	0.000424703418015172	0.151667442723814	5.06904811995706	1.43833897220342	1.84137687941858	7.91762814422598	0.521271047583985	-0.259954183216574	2.58195745085479	2.58195745085479
ENSMUST00000114340.9	0.000428293471412521	0.151667442723814	1.032659856375	0.293202135041347	7.22535406795726	0.423076904081894	0.0324821776664027	0.0964690603228035	0.0535164887327124	0.0964690603228035
ENSMUST00000044385.14	0.000452381413270258	0.158727772023129	-0.807856730717639	0.230324323313552	6.32968796536526	0.243640034705578	0.00224156602076692	0.0575712908490349	0.0773323748440015	0.0773323748440015
ENSMUST00000120229.8	0.000474048656711145	0.164818098871979	0.828457031895148	0.237040138419494	9.16185799601513	0.273327948775275	0.000821860961861833	0.0834601798710376	0.0533310084517551	0.0834601798710376
ENSMUST00000067741.10	0.000487089523215657	0.166242436554895	0.834286037630016	0.239204136836182	7.97999395941968	0.277472300670769	0.000507680627223556	0.0853202479920907	0.0466352317446439	0.0853202479920907
ENSMUST00000231322.2	0.000490712819311327	0.166242436554895	-5.69113610947403	1.63267435631361	2.15242103302015	9.82386761000495	1.5877091760101	-1.45376099471358	2.41072915463601	2.41072915463601
ENSMUST00000036116.6	0.00049118565382934	0.166242436554895	0.771453437110699	0.221331089026247	6.51764611862443	0.206803760584859	0.00334430269762126	0.0319827459222358	0.0701368737566952	0.0701368737566952
ENSMUST00000001806.10	0.000497691451482212	0.166966750543309	0.791878507221052	0.22742086636174	6.40038490287255	0.207216902216056	0.00315772748015277	0.0207115614654266	0.074422648204934	0.074422648204934
ENSMUST00000146699.2	0.000509981211123827	0.167517914736264	-4.66343468844116	1.34181861567211	1.63857016366064	6.62291220168754	0.0456728083942298	0.0776087837065798	2.65504298765209	2.65504298765209
ENSMUST00000035194.8	0.000519895834888395	0.167517914736264	4.63388077275649	1.33530055722464	1.6237932058183	6.65639220847485	0.0155128124470404	0.252658317100677	2.65902855473963	2.65902855473963
ENSMUST00000087321.4	0.000520073946399228	0.167517914736264	-1.06982346181858	0.308288841606709	6.26305206413393	0.457407083668292	0.00245283842799448	0.140110176360815	0.0803310968267767	0.140110176360815
ENSMUST00000121693.8	0.000523437640309011	0.167517914736264	-1.18752369742255	0.34237714919189	5.28119956120221	0.503747091901816	0.010715556961617	0.0901386084381058	0.165117611471532	0.165117611471532
ENSMUST00000212555.2	0.00052548373760717	0.167517914736264	0.916234904256172	0.264241248993848	8.89940340657222	0.33563404513699	0.000528324970706797	0.104206831534036	0.0498897170081741	0.104206831534036
ENSMUST00000087176.8	0.000525615107029721	0.167517914736264	1.02050377108901	0.294317990665599	9.15237312940834	0.416376079597392	0.00014026437801723	0.129794355066137	0.0531839101232781	0.129794355066137
ENSMUST00000100496.5	0.000538964198517575	0.170074095993841	0.692869392732305	0.200216295255141	6.95651270862573	0.186053526919038	0.0017092053546393	0.0508322050246952	0.0584206419739013	0.0584206419739013
ENSMUST00000162280.2	0.000542529473427861	0.170074095993841	-0.648320215497408	0.18743922821477	7.38786526826273	0.16825588767528	0.000655893526498877	0.052044302884124	0.0512344625145512	0.052044302884124
ENSMUST00000121401.8	0.000558939553191098	0.172565416737554	4.54322845545776	1.316574724286	2.01982481233987	6.64105364975132	0.108431808787589	0.452538453971131	2.49162169815555	2.49162169815555
ENSMUST00000101577.6	0.000559500893592801	0.172565416737554	0.781384278048701	0.226453848538264	7.15615512482445	0.244706031615856	0.00331744413283533	0.0736045741438514	0.0546385107793745	0.0736045741438514
ENSMUST00000112635.8	0.000574701762052252	0.175233422120434	-5.30187944339509	1.53977540225449	1.95781680933385	8.58622960804605	1.03080028050666	-0.839235382559859	2.52556215357528	2.52556215357528
ENSMUST00000221876.2	0.000582666946453962	0.175233422120434	0.780614965031082	0.226952177762594	6.56534488092752	0.241303720253505	0.00869717953256923	0.0644225744228827	0.0685637569542067	0.0685637569542067
ENSMUST00000042734.3	0.00058812075156127	0.175233422120434	0.817579316979315	0.237873470311129	6.59066547825453	0.26843132731914	0.00157410663969444	0.0833015751770947	0.0677647371529784	0.0833015751770947
ENSMUST00000128309.8	0.000589897766610699	0.175233422120434	-4.97732578055938	1.44848984731591	1.79551570971974	7.71423005833789	0.545801893886769	-0.193178793147287	2.60138236277915	2.60138236277915
ENSMUST00000102509.11	0.000591060568794246	0.175233422120434	5.97229374841521	1.73831302463559	2.29538412963218	11.6590312319806	2.22039580255927	-1.02221649409325	2.31220245486731	2.31220245486731
ENSMUST00000103019.2	0.000613353680217976	0.178495028674497	0.728463267116725	0.212650294608632	7.8766076666589	0.213461796818078	0.00799156288237303	0.0598386588133342	0.0470492001179996	0.0598386588133342
ENSMUST00000234427.2	0.000616704513747072	0.178495028674497	0.711342631051221	0.207742269486741	6.90174829252877	0.172579841883326	0.00512992089391594	0.0208417544286635	0.0596053549033368	0.0596053549033368
ENSMUST00000005829.13	0.000620086845760172	0.178495028674497	-1.21265663305881	0.354301075838489	5.43428375901629	0.591795935718831	0.0101212792410412	0.178172599269425	0.145035767769837	0.178172599269425
ENSMUST00000131235.9	0.000620730521995244	0.178495028674497	-5.77001560828863	1.68596052873739	2.37136006155969	10.1885740662586	2.00887036614103	-1.75805782827815	2.25482399054966	2.25482399054966
ENSMUST00000013220.8	0.000645347788296817	0.183132233821162	-1.21227186895645	0.355317096617891	6.41779106098361	0.592381212257707	0.00199036155307011	0.187384997170382	0.0737458255287792	0.187384997170382
ENSMUST00000112852.8	0.00064664517177617	0.183132233821162	-4.53830759846649	1.330392250568	2.85380204814125	8.30280300593529	0.324321048866554	2.33059426169054	1.81944326830364	2.33059426169054
ENSMUST00000182532.8	0.00065122195841752	0.183132233821162	0.94636701330099	0.277581367392921	7.99707508605208	0.36114485578774	0.00270245886631098	0.112874664419275	0.046581929166998	0.112874664419275
ENSMUST00000063249.9	0.000675941524939956	0.188696230812618	0.825124414581826	0.242743909550094	6.42103499098099	0.274958616610098	0.00207706173003523	0.0863098467054609	0.0736213354733187	0.0863098467054609
ENSMUST00000112848.8	0.000692970748231655	0.190943919112982	-4.95369718275641	1.4602573982929	4.08735889330391	9.9205567366576	1.8929594036515	1.30556810025221	0.618354917754399	1.30556810025221
ENSMUST00000053116.7	0.000698554179440737	0.190943919112982	0.684984618681209	0.202051659524645	7.08215299582607	0.189751026088948	0.00252213019637239	0.0587151794786219	0.0559433923720224	0.0587151794786219
ENSMUST00000102544.9	0.000698971072710613	0.190943919112982	5.2383174224899	1.54523439411178	1.926011530685	8.36379535729869	1.03968247368323	-0.874926809095329	2.54194152543577	2.54194152543577
ENSMUST00000150414.8	0.000745645227186119	0.202249657544207	1.16150843362212	0.344434231228909	9.80283707415278	0.547092479983292	0.000445216919437802	0.177507192543936	0.0680631774319927	0.177507192543936
ENSMUST00000118812.2	0.000803023682821077	0.216279160207691	5.41084640844656	1.61433450695412	2.01235878744355	8.94100589901133	1.41326856345392	-1.21598326061439	2.49584528706026	2.49584528706026
